STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;MO_N;MO_TT;MO_TX;MO_TN;MO_FK;MX_TX;MX_FX;MX_TN;MO_SD_S;QN_6;MO_RR;MX_RS;eor
       1420;20091001;20091031;   10;  5.41;  10.0;   14.0;    5.8;    2.13;  23.8;  15.9;  -2.3; 101.6;-999;-999;   10.0;eor
       1420;20091101;20091130;   10;  6.43;   8.6;   11.2;    5.8;    2.57;  14.8;  20.3;   0.9;  34.2;-999;-999;   13.6;eor
       1420;20091201;20091231;   10;  6.29;   2.1;    4.7;   -0.9;    2.35;  11.8;  19.0; -16.1;  35.0;-999;-999;   13.1;eor
       1420;20100101;20100131;   10;  6.88;  -1.7;    0.3;   -3.9;    2.32;   5.6;  14.2; -12.2;  26.6;-999;-999;    8.9;eor
       1420;20100201;20100228;   10;  6.66;   1.7;    4.5;   -1.0;    2.57;  14.2;  31.5;  -6.2;  33.8;-999;-999;    6.8;eor
       1420;20100301;20100331;   10;  5.28;   6.4;   10.9;    1.8;    2.87;  20.6;  21.6;  -6.4; 152.0;-999;-999;    5.7;eor
       1420;20100401;20100430;   10;  4.06;  11.1;   16.8;    4.5;    2.50;  26.7;  17.4;  -1.9; 251.2;-999;-999;    7.8;eor
       1420;20100501;20100531;   10;  5.98;  12.3;   16.6;    7.7;    2.35;  27.7;  19.0;   2.8; 135.8;-999;-999;   21.4;eor
       1420;20100601;20100630;   10;  4.61;  18.8;   24.4;   12.5;    2.23;  31.8;  27.7;   5.9; 299.4;-999;-999;   26.2;eor
       1420;20100701;20100731;   10;  4.21;  22.2;   28.3;   15.8;    2.16;  36.4;  24.2;  10.1; 293.8;-999;-999;   22.7;eor
       1420;20100801;20100831;   10;  5.49;  18.3;   23.0;   13.7;    2.29;  30.8;  19.6;   9.0; 160.6;-999;-999;   22.0;eor
       1420;20100901;20100930;   10;  5.21;  13.9;   18.3;    9.6;    2.17;  24.6;  13.5;   3.0; 147.9;-999;-999;   14.8;eor
       1420;20101001;20101031;   10;  4.55;   9.5;   14.2;    5.0;    2.19;  22.7;  14.3;  -2.6; 147.3;-999;-999;    7.4;eor
       1420;20101101;20101130;   10;  7.00;   6.9;    9.0;    5.0;    2.67;  18.9;  17.5;  -3.3;  23.1;-999;-999;   11.7;eor
       1420;20101201;20101231;   10;  7.22;  -1.6;    0.3;   -3.9;    2.42;   5.9;  17.2; -14.6;  22.3;-999;-999;   17.2;eor
       1420;20110101;20110131;   10;  5.93;   2.6;    5.0;   -0.4;    2.42;  13.7;  13.7;  -7.7;  42.0;-999;-999;    8.7;eor
       1420;20110201;20110228;   10;  6.33;   3.0;    6.1;    0.0;    2.39;  12.0;  16.5;  -8.6;  69.8;-999;-999;    6.1;eor
       1420;20110301;20110331;   10;  3.95;   7.6;   13.1;    2.2;    2.45;  19.9;  15.4;  -3.7; 212.8;-999;-999;    5.4;eor
       1420;20110401;20110430;   10;  3.86;  14.0;   20.4;    7.3;    2.33;  26.9;  24.0;   1.9; 257.6;-999;-999;    5.2;eor
       1420;20110501;20110531;   10;  4.33;  16.3;   23.2;    9.0;    2.45;  31.5;  17.8;  -0.8; 309.1;-999;-999;   13.6;eor
       1420;20110601;20110630;   10;  5.64;  18.5;   23.4;   13.8;    2.47;  32.9;  19.5;  10.5; 189.9;-999;-999;   22.7;eor
       1420;20110701;20110731;   10;  5.69;  17.8;   22.8;   13.1;    2.39;  29.6;  15.4;   9.5; 166.9;-999;-999;    9.3;eor
       1420;20110801;20110831;   10;  4.84;  19.5;   25.1;   14.3;    2.29;  35.0;  17.8;   8.4; 208.3;-999;-999;   15.9;eor
       1420;20110901;20110930;   10;  4.36;  17.0;   22.7;   11.7;    2.20;  29.5;  15.6;   6.9; 204.8;-999;-999;   12.0;eor
       1420;20111001;20111031;   10;  4.31;  10.7;   16.1;    5.8;    2.26;  26.7;  17.7;  -1.4; 151.2;-999;-999;    5.5;eor
       1420;20111101;20111130;   10;  5.55;   5.4;    9.1;    2.0;    1.83;  17.7;  14.9;  -3.3; 103.0;-999;-999;    0.6;eor
       1420;20111201;20111231;   10;  6.66;   5.1;    7.7;    2.2;    3.13;  12.3;  20.7;  -4.4;  28.2;-999;-999;   24.8;eor
       1420;20120101;20120131;   10;  5.93;   3.7;    6.4;    0.8;    2.84;  13.0;  20.8;  -7.9;  63.1;-999;-999;   12.1;eor
       1420;20120201;20120229;   10;  4.59;  -0.8;    3.1;   -4.8;    2.62;  14.9;  14.9; -16.0; 124.0;-999;-999;    3.3;eor
       1420;20120301;20120331;   10;  4.22;   9.0;   13.9;    3.3;    2.13;  21.2;  14.4;  -2.4; 177.9;-999;-999;    8.2;eor
       1420;20120401;20120430;   10;  5.69;  10.0;   14.8;    5.0;    2.53;  29.7;  15.9;  -2.4; 157.5;-999;-999;    8.0;eor
       1420;20120501;20120531;   10;  4.67;  16.6;   22.2;   10.5;    2.39;  30.2;  17.3;   0.3; 253.0;-999;-999;   16.2;eor
       1420;20120601;20120630;   10;  5.68;  17.3;   22.3;   12.6;    2.23;  30.4;  17.2;   8.6; 174.3;-999;-999;   13.2;eor
       1420;20120701;20120731;   10;  5.00;  19.4;   24.5;   14.3;    2.55;  35.1;  22.6;   6.8; 212.7;-999;-999;   21.7;eor
       1420;20120801;20120831;    3;  4.54;  20.8;   26.5;   14.9;    2.32;  35.7;  16.7;   9.8; 247.0;-999;-999;   50.2;eor
       1420;20120901;20120930;    3;  4.18;  15.2;   21.2;    9.4;    2.10;  30.8;  23.1;   3.5; 209.6;-999;-999;   18.5;eor
       1420;20121001;20121031;    3;  5.33;   9.8;   14.3;    5.3;    2.06;  20.6;  16.8;  -5.0; 118.2;-999;-999;   15.4;eor
       1420;20121101;20121130;    3;  6.64;   6.4;    9.0;    3.4;    2.10;  15.1;  16.8;  -4.1;  29.6;-999;-999;   11.2;eor
       1420;20121201;20121231;    3;  6.64;   3.8;    6.0;    1.3;    2.65;  13.6;  17.9;  -8.7;  26.5;-999;-999;   17.5;eor
       1420;20130101;20130131;    3;  6.87;   1.8;    3.6;   -0.5;    2.55;  13.9;  18.3;  -8.7;  19.0;-999;-999;   10.6;eor
       1420;20130201;20130228;    3;  6.70;   1.1;    3.2;   -1.1;    2.39;   8.1;  18.0;  -5.4;  27.6;-999;-999;    7.0;eor
       1420;20130301;20130331;    3;  5.75;   2.8;    7.1;   -1.3;    2.39;  17.2;  14.4; -10.5; 123.5;-999;-999;   10.1;eor
       1420;20130401;20130430;    3;  5.92;  10.3;   14.9;    6.2;    2.40;  25.6;  17.7;  -3.5; 134.3;-999;-999;   23.4;eor
       1420;20130501;20130531;    3;  6.02;  13.0;   17.3;    8.7;    2.52;  23.6;  17.8;   1.2; 123.6;-999;-999;   24.8;eor
       1420;20130601;20130630;    3;  5.04;  17.8;   22.8;   12.4;    2.53;  35.4;  23.3;   6.9; 220.4;-999;-999;   38.2;eor
       1420;20130701;20130731;    3;  3.87;  22.3;   27.9;   16.3;    2.32;  36.7;  12.9;  11.2; 300.8;-999;-999;    6.5;eor
       1420;20130801;20130831;    3;  4.60;  19.9;   26.0;   14.1;    2.00;  36.3;  26.6;   8.7; 221.1;-999;-999;   17.2;eor
       1420;20130901;20130930;    3;  5.27;  15.4;   19.9;   11.2;    2.30;  31.2;  15.0;   6.4; 141.3;-999;-999;    9.8;eor
       1420;20131001;20131031;    3;  5.91;  12.0;   15.7;    8.4;    2.16;  23.8;  24.2;  -0.3;  97.2;-999;-999;   24.1;eor
       1420;20131101;20131130;    3;  6.29;   5.8;    8.3;    3.1;    2.47;  16.7;  16.7;  -5.1;  44.5;-999;-999;   12.5;eor
       1420;20131201;20131231;    3;  6.32;   4.6;    7.5;    1.4;    2.42;  14.4;  22.3;  -2.9;  59.3;-999;-999;    5.5;eor
       1420;20140101;20140131;    3;  6.44;   4.7;    7.3;    1.8;    2.16;  13.4;  15.6;  -2.7;  54.5;-999;-999;    7.1;eor
       1420;20140201;20140228;    3;  6.03;   5.7;    9.5;    1.8;    2.43;  14.1;  21.2;  -2.3;  59.1;-999;-999;   10.4;eor
       1420;20140301;20140331;    3;  3.86;   8.9;   14.9;    3.2;    2.16;  21.7;  18.7;  -1.8; 199.2;-999;-999;    4.4;eor
       1420;20140401;20140430;    3;  5.22;  13.6;   19.0;    8.0;    2.20;  25.9;  17.1;   0.0; 173.8;-999;-999;   24.8;eor
       1420;20140501;20140531;    3;  5.23;  14.3;   19.4;    8.7;    2.52;  29.0;  19.9;  -0.1; 208.1;-999;-999;   17.9;eor
       1420;20140601;20140630;    3;  4.41;  18.6;   24.3;   12.4;    2.30;  35.2;  14.2;   7.5; 252.7;-999;-999;   11.7;eor
       1420;20140701;20140731;    3;  4.99;  21.2;   26.6;   16.1;    2.26;  34.0;  26.6;   8.6; 241.9;-999;-999;   31.0;eor
       1420;20140801;20140831;    3;  5.54;  17.5;   22.4;   13.0;    2.32;  28.1;  16.4;   7.6; 175.1;-999;-999;   26.7;eor
       1420;20140901;20140930;    3;  5.29;  16.6;   21.0;   12.4;    1.93;  26.6;  17.8;   6.2; 134.3;-999;-999;   12.7;eor
       1420;20141001;20141031;    3;  5.82;  12.9;   16.7;    9.5;    1.87;  22.4;  19.2;   3.6;  77.4;-999;-999;    9.4;eor
       1420;20141101;20141130;    3;  6.76;   7.5;    9.6;    5.2;    1.97;  14.7;  15.1;  -0.6;  32.0;-999;-999;   21.3;eor
       1420;20141201;20141231;    3;  6.89;   3.9;    6.0;    1.2;    2.87;  13.8;  19.5;  -7.6;  18.7;-999;-999;    9.0;eor
       1420;20150101;20150131;    3;  6.64;   3.1;    5.6;    0.2;    3.06;  15.9;  23.0;  -4.6;  29.3;-999;-999;   11.5;eor
       1420;20150201;20150228;    3;  5.86;   2.2;    5.2;   -0.8;    2.29;  11.6;  16.1;  -5.2;  69.3;-999;-999;    6.9;eor
       1420;20150301;20150331;    3;  4.79;   6.8;   11.8;    1.6;    2.68;  18.5;  28.0;  -2.5; 160.1;-999;-999;    6.4;eor
       1420;20150401;20150430;    3;  4.42;  10.5;   16.9;    3.3;    2.53;  25.4;  23.0;  -2.4; 253.1;-999;-999;    4.9;eor
       1420;20150501;20150531;    3;  5.63;  14.6;   20.3;    7.9;    2.55;  29.1;  20.1;   1.5; 204.1;-999;-999;    4.0;eor
       1420;20150601;20150630;    3;  5.00;  18.1;   23.5;   12.4;    2.57;  33.5;  18.5;   8.1; 214.2;-999;-999;   15.6;eor
       1420;20150701;20150731;    3;  4.34;  22.3;   28.6;   15.9;    2.77;  38.8;  27.3;   6.9; 263.5;-999;-999;   11.3;eor
       1420;20150801;20150831;    3;  4.85;  21.8;   28.1;   16.0;    2.45;  38.7;  17.1;   9.7; 234.4;-999;-999;    9.6;eor
       1420;20150901;20150930;    3;  4.85;  14.6;   19.4;   10.2;    2.50;  26.4;  16.8;   7.3; 144.0;-999;-999;   20.5;eor
       1420;20151001;20151031;    3;  5.70;   9.8;   13.7;    6.0;    2.03;  20.6;  15.6;   1.0;  91.4;-999;-999;    6.1;eor
       1420;20151101;20151130;    3;  6.63;   8.2;   11.2;    4.8;    3.10;  19.1;  21.9;  -2.8;  39.0;-999;-999;   22.7;eor
       1420;20151201;20151231;    3;  6.25;   7.2;   10.1;    3.5;    2.39;  13.9;  16.1;  -1.9;  53.5;-999;-999;    6.2;eor
       1420;20160101;20160131;    3;  6.45;   3.3;    6.0;    0.4;    2.71;  12.7;  17.7;  -7.3;  42.2;-999;-999;    9.4;eor
       1420;20160201;20160229;    3;  6.33;   4.8;    7.9;    1.7;    3.10;  13.8;  21.6;  -3.1;  46.4;-999;-999;   17.6;eor
       1420;20160301;20160331;    3;  5.63;   5.6;    9.5;    1.5;    2.55;  15.5;  18.7;  -3.2; 101.9;-999;-999;   17.8;eor
       1420;20160401;20160430;    3;  5.22;   9.5;   14.8;    4.1;    2.57;  20.9;  21.1;  -1.2; 159.2;-999;-999;   10.6;eor
       1420;20160501;20160531;    3;  5.00;  15.1;   20.5;    9.2;    2.32;  27.6;  17.1;   0.2; 195.6;-999;-999;   45.1;eor
       1420;20160601;20160630;    3;  5.43;  18.0;   23.1;   13.0;    2.27;  34.0;  21.8;   7.1; 154.0;-999;-999;   28.7;eor
       1420;20160701;20160731;    3;  5.25;  20.5;   26.1;   14.8;    2.32;  35.5;  17.3;   9.5; 200.7;-999;-999;   15.6;eor
       1420;20160801;20160831;    3;  3.97;  19.9;   25.9;   14.1;    2.32;  35.3;  18.0;   6.1; 255.0;-999;-999;   16.1;eor
       1420;20160901;20160930;    3;  3.85;  18.8;   25.0;   12.9;    2.20;  32.8;  16.3;   7.6; 212.3;-999;-999;   10.7;eor
       1420;20161001;20161031;    3;  5.96;   9.8;   13.6;    6.1;    2.10;  18.1;  16.5;   2.8;  67.4;-999;-999;   18.9;eor
       1420;20161101;20161130;    3;  6.09;   5.3;    8.4;    2.0;    2.40;  14.9;  17.5;  -7.6;  51.8;-999;-999;   12.8;eor
       1420;20161201;20161231;    3;  6.32;   2.5;    4.8;    0.2;    2.23;  10.8;  14.7;  -5.9;  44.7;-999;-999;    4.0;eor
       1420;20170101;20170131;    3;  5.05;  -0.9;    2.2;   -4.2;    2.39;   6.9;  27.1; -12.8;  90.7;-999;-999;    4.7;eor
       1420;20170201;20170228;    3;  5.83;   5.2;    9.1;    1.2;    2.61;  14.9;  22.8;  -4.1;  73.1;-999;-999;    4.9;eor
       1420;20170301;20170331;    3;  5.55;   9.3;   14.8;    4.0;    2.74;  23.5;  20.6;  -0.1; 154.6;-999;-999;   13.2;eor
       1420;20170401;20170430;    3;  4.83;   9.7;   15.4;    3.6;    2.43;  22.3;  14.9;  -2.9; 180.9;-999;-999;    7.0;eor
       1420;20170501;20170531;    3;  5.10;  15.9;   21.6;   10.1;    2.23;  33.2;  14.7;   2.1; 217.7;-999;-999;   20.9;eor
       1420;20170601;20170630;    3;  4.48;  20.3;   26.6;   13.6;    2.53;  35.0;  20.7;   7.0; 255.9;-999;-999;    8.4;eor
       1420;20170701;20170731;    3;  5.28;  20.3;   26.0;   14.8;    2.58;  34.1;  21.4;   8.8; 193.6;-999;-999;   17.2;eor
       1420;20170801;20170831;    3;  5.03;  19.5;   24.9;   14.4;    2.35;  30.1;  27.1;   8.8; 199.8;-999;-999;   30.4;eor
       1420;20170901;20170930;    3;  5.46;  14.2;   19.6;    9.7;    2.43;  25.1;  19.2;   4.5; 138.3;-999;-999;   26.3;eor
       1420;20171001;20171031;    3;  5.54;  11.7;   16.3;    7.1;    2.58;  22.0;  19.2;  -1.4;  98.8;-999;-999;   17.6;eor
       1420;20171101;20171130;    3;  6.43;   5.9;    9.1;    2.5;    2.60;  15.4;  17.8;  -1.7;  51.0;-999;-999;   15.2;eor
       1420;20171201;20171231;    3;  6.95;   3.8;    6.0;    1.5;    2.90;  13.8;  20.7;  -3.9;  17.1;-999;-999;   14.2;eor
